text,author,likes,replyCount
That’s it four minutes? This should be a 15 minute segment at minimum.,@Ryan-ew9hb,0,0
The Bible screams of a technological advanced civilization that was squashed when the Tower of Babel was built thinking they were going to be where God is.,@Die2liv,1,0
emagine what 6 000 000 tons of brick does to the ground beneath during a earthquake!?,@06vamigre,0,0
Was at the pyramids the day this came out,@jamiesays7440,0,0
Am i dead? why is everyone acting like this is real?,@kingdomforkeflings,0,0
I am telling you stargate was a documentary not a movie,@mattallen5335,0,0
Egypt tourism be boomin,@zuralazishvili4494,0,0
Way older than anything in India.,@dan8910100,0,0
Does no one really see the similarities to the Chernobyl dome?,@kikatay,0,0
So Billy Carson was speaking truth.,@s3rp3nth3ad5,0,1
Lidar can’t penetrate ground. I believe it only penetrates vegetation and water,@Corey-io3yl,0,0
"Yea we all know it must be true if you just ""Trust the science"". Look at the ""images"". They're just big red blobs and they're saying oh look they're massive coils😂😂😂 foh.",@tomcruze7898,0,0
This definitely settles it. It was a machine of some kind.,@kevinheine1428,0,0
Apparently LIDAR is used to map the surface and not anything underground.,@coomr419,0,0
"Avoid exploring under them. If its futuristic tech, then we're already more advanced than we should be in a short timeframe. Also, we could be exposed to unknown diseases/illness. Remember what happened to the Natives when the Europeans arrived and took over? Yeah, finding unknown life could be a huge disaster. 0:13 0:38 0:48 1:13 2:12 3:13 I need to cover this topic...",@SulliP1492,0,0
Get Graham Hancock in that studio 😂.He was once banned from the pyramid for talking about power plant..Egyptologists should apologize to him,@kojakgichigi6733,0,0
Get Graham Hancock in that studio 😂.He was once banned from the pyramid for talking about power plant..Egyptologists should apologize to him,@kojakgichigi6733,0,0
Get Graham Hancock in that studio 😂.He was once banned from the pyramid for talking about power plant..Egyptologists should apologize to him,@kojakgichigi6733,0,0
Where are they coming up with these underground structures? They are nowhere to be found in the paper he references only a couple of interpreted underground ramps.,@lukemacmillan4030,0,0
Joe is exactly the right kind of idiot to believe a thing like this.,@carlsaischa,0,0
Agypt is so broke. We might finally get access and they new money,@t.r.2283,0,0
Wow,@SulliP1492,0,0
Another fake news.,@SzilardBuzas-qp7uo,0,0
Assassin's creed was real all along.,@Deibbito,0,0
"Can we not switch off the matrix thing by mistake 😂😂😂 please .... we know nothing is real, and we f around now we're about to find out 😅",@FarKingMJ,0,0
Its to ground the electricity same principle we use today,@S0ULOFLIGHT,0,0
Not lidar it’s a new scan with … etc you’ll see vibrations is key in the scan. .. but it’s it weird we don’t scan our ocean……..  how these under ground pyramids   Were.  What’s under what’s above. Hmmm 🤔 question everything,@412Hustlin,0,0
"Guys, it's all untrue.  There is no proof of mile-long columns or anything of the sort.  They did scans of the pyramids long ago and they've found nothing like what the TikTok videos are claiming.  I think what's most impressive is the way that they flood social media with all of these pyramid rumor videos in such a coordinated fashion.  I'm not sure what it is -- is it just a decently media company that's doing it or is it a government agency?",@sundarpichai940,0,0
The white men couldn’t take the pyramids with them to England because it was heavy so they left it lol.,@Shaba.,0,0
So there is a powerful technology called liedar that can x-ray ground 😱,@dwightlake1019,0,0
"People calling SAR LIDAR is really misleading. Probably for a reason, folks.",@BlenderHelixAlpha,0,0
What's the bet they mined the material from under the pyramid to make the pyramid. Just thinking where did all the materiel go when they dug the shaft.,@MrTitPulla,0,0
Horseshit,@alexmcdonnell7724,0,0
ancient greeks were a joke compared to ancient egyptians,@emotionalvideos6897,0,0
Why was I not following?,@wutkillzyt401,0,0
Lidar looks like crap and find anything you want it to,@etemytradel4509,0,0
This guest did not even know who Hawass was.,@theokleoudis4967,0,0
Dig it up,@jacobmathis5686,0,0
Wait until yall realize whats in the pyramids and that the bible is real,@loitersquadX,0,0
Zahi Hawas is at the forefront of denial only because all evidence points that these structures actually have nothing to do with “Egyptian” archaeology. The ancient Egyptians were settlers of the land post-flood. The evidence of these structure continue to point to  pre-flood architecture,@CamaroMan514,0,0
"LiDAR technology is primarily used for mapping surface features and can be incredibly effective in penetrating vegetation to map the ground beneath forest canopies. However, its ability to penetrate the ground itself, such as soil or sand, is very limited. The primary reason for this limitation is that the laser pulses used in LiDAR are generally absorbed or reflected by the surface of the ground, preventing significant penetration into the soil.",@Stradz-ml9po,0,1
what the twitter account he was referencing?,@SweetSpot909,0,0
no way lidar can capture 600m down,@Hangover69420,0,0
Zawi Hawass is a Gatekeeper and will discredit anything and everything that goes against their narrative that Egyptians built everything.,@allamerican3100,0,0
So now we know what the Hebrew slaves were working on when Moses was led by God to free them from Pharoah.  And I wonder how close they were to actually producing free energy when all of the Egyptians were destroyed by the plagues and the remainder of soldiers were buried beneath the parted waters.  This puts quite a twist on that whole story about Moses.,@sandraromero5899,0,0
Sick Sleep Token shirt,@robertkleinschmidt1029,1,0
we eventually discovered that the pyramids were just the tops to even larger massed buildings and the Egyptians didn't bury their pharaohs they put them at the top of the buildings to get hot and dry out like raisins,@matts7726,0,0
Pillars of the Earth maybe?,@sobasically100,0,0
3:23 looks like a battery,@DavidMcLaughlin-g1v,0,0
Have you not watched to mummy first 2 movies. They were telling us something.,@israelsilva6223,0,0
I thought this was fake until Zawi Hawass agreed with me.,@Amadeus.Amadeus,0,0
Energy or military.,@Alexalvgon,0,0
Your all a bunch of fuckwits! OMG. Fake as fuck and your all jumping on it with no evidence but these people said so.,@ophirpete,1,0
This info is all complete bs. Just like Rogan to push false info,@Shep2345,1,0
Un saludo desde Bolivia 🇧🇴,@JureAguilar,0,0
"Por favor si pueden traducir al español, soy de Sudamérica - Bolivia",@JureAguilar,0,0
Fake News Joe,@GlennInLaguna,1,0
@MyLunchBreak where you at? We've got steampunk Egyptians!!!,@MattRMan,0,0
Zahi Hawass will deny it all,@someonezmom,0,0
Stargate,@JSnipes-nb7uy,0,0
The scientific paper that came out HAS NOT BEEN PEER REVIEWED BY ANYONE! It's basically just a published paper that does not discuss the details of how the data was evaluated. Do your research folks!,@DeconstructedWithJosh,1,1
"At this rate, we need to take a look at the back of the declaration of independence",@AmericanGutierrez18,0,0
it’s called a caisson,@Monewood,0,0
Dumb people,@Fox_Hound555,1,0
Why is nobody really talking about this?,@Penkila,0,2
"I don’t think i want to open tunnels   That were buried with 6 Million ton of rock , there had to be a reason 👀🤷‍♂️",@joshjeffery3652,0,0
I need the measurements in feet and miles...please.😮,@shimmerelle,1,0
"This is catnip for Rogan. Personally, I’m waiting for additional proof before getting excited.",@steelydan449,0,0
Looking more and more like an energy source or weapon....,@skrillaforilla9665,0,0
They were unable to explore the underground caverns because they’re filled with deadly cats. They’re sending me and my team in to secure the area. I will be taking over 14 battle dogs to fight the deadly cat army.,@LarryHotd0gss,1,0
Tiny hats,@moffettRL2727,0,0
600 meters. Not kilometers,@DomesticTruther,0,0
They are the Pistons for our engine. Spaceship Earth won't move itself.,@assurhex1449,0,0
Take a look at the blueprints for wardenclyffe tower and tell me tesla didn't know more than we've been allowed to know and ask yourself the more important question why wasn't he allowed to complete it ?,@sagemagick,1,0
"This paper’s basically a high-tech mirage. It waves around real scientific terms and tools to dress up what is, at best, a speculative thought experiment… and at worst, fringe pseudoscience in a shiny jacket. The frustrating part is it distracts from real science. Projects like ScanPyramids are doing incredible, careful work with muon tomography and actually are discovering unknown voids—without yelling “ancient alien subway system” from the rooftops. This paper’s noise makes the legit stuff harder for the public to trust. This isn’t cutting-edge remote sensing—this is what happens when someone Googles a bunch of radar and tomography terms, stacks them into a paper, and hits “Submit.” It sounds legit to a lay reader, but a trained eye sees how flimsy the foundation really is. SAR data typically doesn’t go deep—especially not through dense stone and layered sediment like Giza limestone. It reflects off surfaces; it’s not really ""X-ray vision."" You're not peeking into the center of a 4,500-year-old pyramid like Superman. They didn’t cross-check with muon scans or ground-penetrating radar (GPR), which have already been done in the pyramid. For context: The ScanPyramids project found a few unknown voids in 2017 using muography—a much more cautious and transparent study. Nothing like a full-blown city or multi-level tunnel network. And the kicker: Corrado Malanga, co-author, is known for writing about alien abductions, consciousness theory, and interdimensional beings. Again—not a disqualifier, but it's... relevant context.",@hellhoud2825,8,2
It’s not weird!! It’s proving what EVERYONE knows!! History is BS!!! ALL LIES!!! When you knowingly don’t let things be known YOURE LIEING!!!,@t-towntransparency8850,0,0
Not weird. Expected. You hide history. JFK Mossad.,@LOWDRAGVALHALLA,0,0
Go read the actual report from 2022 about this. It doesn't mention anything about pillars.,@bghiggy,1,0
SAR (Synthetic Aperture Radar),@gravehunter5236,0,0
The pyramid is the power generator and the space way below it is a battery 🔋,@Saiyajin47621,0,0
"The granite open sarcophagus shaped box within the Kings chamber, was actually used to hold liquid mercury. Not one hieroglyph or cuneiform letter was discovered inside any of the pyramids at Giza. We're assuming the Egyptian authorities are correct when they say that the pyramids at Giza were built during Khufu or Sneferu. So the Nile River was involved in the construction of the pyramids. The Sphinx was built tens of thousands of years prior to the pyramids",@kpatcharette21582,1,0
"I am skeptical of the whole thing.  The Italian researchers Malanga and Biondi have some explaining to do.  I also seriously doubt the LIDARs they use can provide that kind of penetration through meters and meters of rocks.  I would like it to be true, however, until other teams can verify the results, it's just another fake news day on the Internet.",@stefanx5470,0,0
"LADAR?  L, as in LAZER.  I have doubts of ground penetrating LAZERs",@drawingdead9025,0,0
"A liar talking to a bigot, no thanks. What shite",@stevedalton9952,0,0
Swamp gas,@coryfeldman-hz2yj,0,0
Graham Hancock? Well that makes this credible,@warneraudio,0,0
There arnt any structures. Egyptologist have already completed ground based digs into the bedrock. This is another stupid conspiracy,@johncandy6508,0,0
Call Indiana jones,@J.conway1,0,0
https://youtu.be/5NSN3qOXhAs?si=DemYZHrhNWNEGpQE,@mattematico,0,0
Joe started drooling after this,@flvyu,0,0
Never heard of such sh1t in all my life 😂😂😂,@silent1982,0,0
I think i smell shite,@peterross1588,0,0
"Eh, I'm not seeing how they've gone from colors on a waterfall display, to a CAD model.  The people developing the technique have an interest in making the technique seem impressive, and generating buzz for it.  Egypt has an interest in keeping the mythology alive that they're acktually decedents of a super-special-advanced civilization....to find out that they are not, would be detrimental to them.  Look at the pace of archaeology in Egypt...it's almost as if they want to string it out as long as possible.  The longer they keep ""theories"" alive, rather than putting them to rest....the longer people stay interested.  I mean, they've talked about a chamber below the Sphinx for years....but have they investigated that?  One could see that as a conspiracy.....or as a way of maintaining tourism.Don't get me wrong....I WANT it to be something interesting....but I think it's really just a bunch of people that have their own self interests.",@42anon427,0,0
Pyramids are 50000years old or older,@valdetismajli7918,0,0
"Im sorry this is such bs , cant find an actual reliable source anywhere",@RedWall-zz1me,0,0
I don't know about you niggas but this finding scares the shit out of me!What does it even mean to have the power to go that deep into the earth moving that amount of earth out of the way and build these colossal structures at that depth!? Who were these Anunnaki gods!? What did they even look like with all that POWER!??They must have been GOD on earth!Only God knows!Fear the Lord!🙏🔥🔥🔥,@BabaMakhanya,0,0
Bauval and Hancock napping on the riverbank ...😌,@tm75_88,1,0
Its called the Book of ENOCH that they took out of the bible! The FALLEN Angels are bound with chains by God long ago. But thhhheeeyyy heeereeee! Its coming! Bow your knees to CHRIST now or later,@Gogetter1984,0,0
Nice to moronic abrahamic religions being dismantled by history and science,@justmusic3441,0,0
Corrado Malanga the best,@filippoastore3885,0,0
"Another conspiracy theory about to be realised. If we used lidar all over the earth, we would need to rewrite history! The ancient Egyptians were pretty handy with their hammer and chisels... 🤪",@kellisonline,0,0
Guess that’s where we will find the Scorpion Kings bracelet 😂,@phildunphy1914,2,0
"Guys i'm italian like the reserchers and here scientist already found out that they made up those ""Proof and result"". Don't believe those scientist, they are fake with an youtube account speaking about alien and other bullshit. They use the wrong instrument to search under earth and made up the final lecture of those instrument. The entirety of their studies is fake.",@andreab.4532,0,0
If this is truly the case and these structures extend 2 kilometres down. We can now without a doubt rule out the ancient Egyptians creating the pyramids. If it wasn’t already abundantly clear. 😂,@christopherpaulo6818,0,0
Really bro?! What a FAKE!😂😂,@chamous87,0,0
People will believe anything they want to be true. This is Idiocracy-level garbage.,@TrumpRDR2,0,2
How did Mr Beast miss this? Guess he needs to go back.,@Eaglemadhatter,0,0
"I'm gonna push back on this a bit.  SAR technology is affected by water; the water table on the Giza Plateau sits around 40~m above sea level, about 15m below the surface ish.  The Subterranean Chamber is 30m below surface; and apparently beyond the reach of SAR. Not to mention there's a giant city on top of the Giza Plateau.  As cool as this is, I think it's horseshit.",@creates16,1,0
Maybe they were some storage units,@Master_Great_Oogway,0,0
"Gotta have a strong foundation and sand isn’t it. So they made it stable, that’s why the pyramids are still here.",@UnkyJosh420,0,0
I always knew it was a power factory for free energy that connected with others like the free energy that Tesla wanted to create,@Sundance94,0,0
"Lidar is only reliable up to 3-4 metres underground , this could not be seen by lidar down to the depths that have been mentioned",@wilarmstrong9705,0,0
Am I the only one who’s thinking of April fools? 😅,@PimSomsen,0,0
They were Tesla chargers for larger vessels,@zuse8831,0,0
"Plumbing, Magnetic Power, or Electricity.The Nile has always had flooding issues so having the ability to pump massive amounts of water during the dry years to avoid starvation.Magnetic force somehow converting the earths energy into a power source. Don know how or what but magnetic go with electricity just like our modern devices.I remember when king tuts sarcophagus was analyzed they found groves from a drill that cut into the block. Hand drilling a block that large and heavy would take forever. Having an electric drill with strong enough bits could accomplish something like this in a more reasonable timeframe.Wow I’m excited, start digging boys.",@jesselozano5124,0,0
"im italian , and i can assure you that everything that has been said is totally bs. the research done by these Italian researchers was not done according to the scientific method and there is no WRITTEN and PUBLISHED research, so please do not believe this bullshit",@FrancescoPolcari,0,0
They need to lidar other piramid in america,@deanhyman8622,0,0
Do people not know how lidar works?,@Sinis.terOn42,0,0
Im going out on a limb and Im going to say they either for water ... Or for Earthquake stabalization,@privatesouthafrica1112,0,0
"zawae is not and expert he is a fraud, there gov museum will blow your mind and not open to the public. Joe could  get in.",@jasonm7354,0,0
It’s gonna turn out to be completely nothing,@CityAnatomyATX,0,0
"That was predicted in the 70s , also a hidden corridor under the sphinx leading to a hidden chamber. The leading Egyptian historian has been trying to hide those facts to give credit to the Egyptian teams ( fact) due that international teams have discovered all of that .",@fernandoo1999,0,0
"It's funny how this ""discovery"" happened during the Equinox at Angkor Wat",@the6ixpathsofpain,0,0
Joe there is no lidar that can detect 2km below,@alpeks7514,0,0
I've always thought of the Pyramids as some sort of survival bunkers that were built by an advanced civilization and used by humanity to survive an ancient cataclysm. Crazy they found megastructures that far down.,@tasjan9190,0,1
"Never forget, Egypt (geologically speaking) sits on top Earths largest LLSVP‼(check Wikipedia). Like purposeful over-scanning certain virus proteins, this radar can 'find' a lot of chambered vertical false positives. When Christ returns to split the Mt of Olives, it's ready even now to gush forth enough water to desalinate the dead sea (as promised).😃",@kwpctek9190,0,0
They should do this in México too,@ricardosouza3119,0,0
"Cmon Joe, none of this has been supported.  How can you report this?",@rossestrada2288,0,0
Amenti. Iykyk,@crimson903,0,0
unfortunately apparently the science behind it is pretty sloppy and unclear so we shall see,@fulviobennato,1,0
Okay my uneducated opinion. Let’s say the great flood did happen okay and that reset our technology. Okay from that time till now. Idk how many 1000s of years I think 4-5000. Okay before Noah’s ARK people lived to be 800 years old some 1200. And giants lived in those days. Okay now ask this… let’s say we could line 800 years old. How populated could the world be and how advanced could our tech become in 4000 years… and all these pyramids somehow all had some connection on different ends of the world and no body’s and all these pyramids somehow structures are sunken… almost like there was a great flood or something. “Makes spooky ghost sound” oooOooooOOoOoOoOo .. it’s almost as if the cabal and World economic forum doesn’t want us to know the Bible is real maybe maybe satan is in charge of them. Hmmmmmmmmmmmmmmmmmm weirdddddddd lol😂,@GabrielOfGod-d1p,0,0
It always amazes me how an intelligent man like Joe Rogan can give credence to all these outlandish pyramid theories...even in cases like this which are very obvious and blatant scams.,@prefono,0,1
"Clearly they are sonic amplifiers, or resonance chambers that create harmonic frequency that can be used to manipulate gravity.   Honestly pay attention people!",@CalUNI-or8hn,0,0
This is a hoax by a bunch of amateur hacks who fabricated their evidence. Peer review will destroy this nonsense once the real experts like Flint Dibble and Zahi Hawass get ahold of it. This is just Billy Carson nonsense.,@Steph-nt5ht,0,0
"the head of the Egyptian antiquities is the typical archeologist just like the scientific community, it's what we say and no one will prove us wrong even if we are.",@rob8392,0,1
Remember folks aleister  Crowleys  have connections we those pyramids  no doubt pure Satanist plus he was summoned  demonic entity 2,@RubyBaez-q3k5y,0,1
I will believe it when I see the actual evidence. If this were true it would be all over.,@rob8392,0,0
"It was an ancient refugee underground city from the previous civilization to survive the flood, not created by alien, ancient Egyptians or interdimensional beings.",@lilee5727,0,1
"Ok, I want to see the photos. You are just listening to people say what was found under the pyramids without any proof at all. I'll believe it when I see it.",@PaulLester-t6x,0,0
Great time to be a tome raider.⛏️,@youmadd7466,0,0
It's hilarious because it's a hoax...,@jfintex43,0,0
literally fake news,@_demitri,0,0
I’m confused why Joe Rogan is talking to someone about pyramids that openly says Arabs and Africans are sub-human that have benefited little to history. How can someone like that give you a normal opinion not laced with propaganda.,@Ramon-.170,0,0
"Huh, the mummy levels from Metal Slug 2/X have been discovered.",@Anyone00TZ,0,0
"A bunker to survive a period not mentioned in human history, which would be another conspiracy theory about false reality and its cycles of spiritual imprisonment, but has a difference between theories, the Alien is a secular novelty invented by modern identities that redesigned new characters for old actors mentioned millennia ago in archaeological finds that narrated stories transmitted by previous peoples the cycles of false reality are already affirmed many millennia ago by the Tibetans and other ancient peoples, not as theory, but as fact passed down from generations to generations, it is interesting.",@eternity717,0,0
"Btw invite professor Malanga or Bindi with an Italian translator , your mind will be blown!",@And_Rec,0,0
"Was not lidar but SAR, they made a new software to analyze the shift of different materials from various sequential taken photos (not really photos)... this new software is patent pending but all other data are public, and free here in Italy. The software was successfully tested on other structures we have access here from bridges to bunkers and the resulting images have been shown to be pretty accurate considering the level of assumptions and calculations used.More than the pyramid discoveries, if this new way of using SAR data is confirmed and confirmed again, here in Italy we will have the most powerful penetrating system in the world, White House bunker? Area 51? Korea ? We could see all underneath... so what I guess is military will take possession, or the poor Bindi (the guy from space agency that developed it will be suddenly missing lol.Hope instead for once, not being in America that this can stay public and free!",@And_Rec,0,0
Chambers 2000 ft deep down  means these structures are tens of thousands of years old. Meaning only Black Africans existed at that time and created this civilization. Sorry Hawass😂💪🏿💪🏿💪🏿💪🏿,@lf1496,0,0
We need Eddie Bravo on this asap,@aeneas116116,0,0
Where's Flint Dibble 😂,@Rick1000-s5w,0,0
Garbage. Nonsense.,@mantronickilldozer,0,0
Maybe it's a rock quary,@cryyear11,0,0
"You should take a look at the album cover of the band,Earth Wind and Fire. The album is called,Fantasy. The album cover shows these columns standing on a square base underneath the pyramid. 1977,Earth Wind and Fire,they were telling us about the pyramid structures nearly 50 years ago on an album cover.",@michaelwillis4532,0,0
Giants had to help them,@mikebellagiomusicgaming1893,0,0
"The bottom line is A Hawass knows for a 100% fact that the Egyptians did not build these  as they STILL can’t even build a fkn 3 bedroomed house 5,000 years later , their still living in fkn mudhuts , whoever built these structures left this earth that’s for sure and evidence may just be down there which Hawass will want to hide from Western eyes as he always does ! He can bullshit all he wants these pyramids were built by a different race , culture , civilisation which probably left this planet thousands of years ago .",@garyhillman4993,1,0
Zawa hawass won’t let people down before him cos he wants first dibs on thieving anything of value like he usually does. Also he will not show if there’s anything that shows it wasn’t built by the Egyptians!,@garyhillman4993,1,0
"the bent pyramid also has a giant cylindrical feature that was underground, and covered, they even found hidden shafts, that were plastered over, that go waaaay underground and the internal structure and rooms are almost identical to the great pyramid",@aaronvalenciaz1413,0,0
"Everybody on here talking ,but nobody knows what os true and what isnt. Some are to eager to believe a lie  and some will never believe even if its true. Bottomline,nobody knows until we actually go there to see. Thats the best way to settle the dispute...then again prolly somebody blocking your way...",@ramonvanrhemen6432,0,1
"Sonar has been around since 1906, Lidar had been around since 1960. And y'all believe they are just now looking under the pyramids, when they use these tools all over Egypt for research. Stop believing everything you hear from these right winged podcasts. They always have an agenda.",@Sir_Swirl,1,0
It’s fake,@RaphaelG63,0,0
Stuff just keeps getting older.,@Nick9Three,0,0
"If it was some sort of power plant, that would change everything. What kind of energy were they creating, gathering? Then what devices were using that type of energy? 😮",@One-12937,1,0
Why wasn’t this on the news?,@RobertaTorres-vt6vf,0,0
Yeah they didn't make that in 30 years.,@johnyoutube8344,0,0
There's only one problem with this GPR or ground penetrating radar can only go about a hundred feet. And that's under perfect conditions which dry sand is perfect conditions. Also Bathymetric LiDAR. Which is used to measure the depth and water can only go about 25 m. So somebody's going to have to explain to me how they're looking 400 m deep. Anyway as much as I want it to be true it's horseshit,@jaybatson2322,0,1
The Pyramid is a Water Pump for extracting of Gold.,@yoashuain1,0,0
"To dig for 2 kilometers is a very difficult task today, what technology did they have back then? And this was repeated multiple times, I'm speechless.",@dfed7673,0,1
"Ugh, this question will never be seen.  Do they know that the pillars are hollow as they’re being shown here?",@cynthiaknott5376,0,0
I completely call BS on this one...,@dddmmm21,0,0
"except you can't listen to Zahi Hawass, he denies everything that does not fit his narrative of the Egyptians built the pyramids and nothing else matters.",@Dragon-Smoke-29,0,0
"This is fantastic! There is no way humans made these structures. This discovery will lead to the demise of all the male as godhead religions on earth! I believe more discoveries will come out, and not just in Egypt, that will propel us out of dualism!",@KittyWonton,1,1
It's bullshit,@alexmacaulay9550,0,0
This isn’t shocking at all….they should of figured this out about 30yrs ago honestly,@pierrefab7185,0,0
Now what if all the old funding is all wrong not the coffins or funding of mummy's but what they are all wrong from finding what looked like to be cogs to misery moving parts what if the Egyptian back in the day where highly civilised and more advanced than us the now ??,@Andyb2507,0,0
"I saw a YouTube comment saying that he ran into a guy who asked him, ""Did you know the pyramids reach all the way down into Hell? That's how we get to the surface""",@Valejandrom,0,0
Didn't Billy Carson say something over a year ago about a spaceship being underneath the pyramid?,@texastiger903,1,0
More proof of the ancient power plant theory....,@CatRacer1A2A-SO,0,0
"anyone who has actually seen the pyramids and been inside them wouldn't believe they are tombs, you have to be brainwashed by academia to believe that shit 😂 they are so monumentally impressive, would never be built to bury one dude, no way.",@calebmhorvath,0,0
"they aren't tombs, never were. i've been there multiple times and they don't even give the vibe of other tombs i've been to, which may not mean much but go see them inside yourself and you'll get what i mean",@calebmhorvath,0,1
Jaime nice Sleep Token shirt ❤I am loving you,@faithtaylor9324,0,0
How is no one mentioning that this paper is from 2022 and says nothing of the claims of large tubular wells???,@GamerDudester,0,0
"pisses me off that people always say they are tombs, they are not fucking tombs",@calebmhorvath,0,0
"And the geometry, so we know it's real 😂😂😂",@lookbeneaththesurface4376,0,0
Let me find out Kat Williams was right again 🤯🤯,@noisycricket8924,0,0
"Don't worry, it's just the Necrons.",@conscarcdr,0,0
it seems that LiDAR can see only few centimeters under ground. how could this be possible?,@baldarn,0,0
"It must be full of water, right?",@Kevin-VII-VII-VII,0,0
TriangleCyliderSquare Does no one recognize  a pattern?,@Kevin-VII-VII-VII,0,0
"Jews, Muslims and Christian tried to hide this stuff since ages.",@power279,0,0
Egypt goverment must be livid.,@power279,0,0
Zahi hawass is a fraud !,@100jr3,0,0
"Here in Italy nobody talks about this Discovery, such a shame .",@Mariolino182,0,0
Ancient power plants,@luke3708,0,0
"Been asking what is under the pyramid or what is it built on... its not built in sand.... lolLook up how much the earth grows year, 100 years, 1000 years. Our dirt is our ancestors reality... a little riddle for those who care",@NeilTheKnifeGuy,0,0
So,@thejoemonica,0,0
At the bottom of the wells we'll find the Epstein list.,@jakebradminster709,0,0
Hillarious bullshit.,@johnpedersen2958,1,0
Could these be giant Tesla coils that generate wireless electricity? Did they make the electrum tops of the pyramids glow like the belt of Orion in the night sky and generate an energy grid around the earth with all the other pyramids built on the same parallel?.All very interesting,@ashleylescott4880,0,1
The tunnels stretch from Giza through Israel all the way to Iraq. It's been known it was just covered up,@GregBonz,0,0
we have no technology that can map that deep. calling bollocks.,@leetshots,0,0
"Don't believe a word of it personally? .......if it's really there then dig it up and prove it show the world, but of course that won't ever happen ,because it's total bs ,same when they say there's loads of hidden rooms that they can see with heat sensor technology,  knock through that wall and look then ,but again they won't, because it's all run by one guy who decides what's looked at and what isn't? And the whole thing is just made to be magical and mysterious, but the truth is it's just something that was built many years ago? There's no magic or lining up with stars that's all bullshit! They don't line up with any stars .you have  to invert it to make it work or some bullshit, and the stars weren't in the same place now as they were when they were built anyway? We've actually found no bodies in any of the pyramids ,despite they still say they were tombs ,theres apparently something under the sphinx ,but again not allowed to look ,its just total nonsense, I know what I say is controversial and millions of people disagree with me  but like I say prove it? If these things are there then excavate it and find out and prove it ,let's all learn about the truth and history like they do with every other archaeological site ,but not the pyramids as they want you to belive its magical i don't buy any of it?",@tphvox,0,0
It’s the earth bellybutton,@johnodei618,0,0
"TO BE CLEAR, the paper that they are citing, has not been peer reviewed and the person who published it is known to publish some very very dubious and unsound work. Until its peer reviewed, any one that tells you they know for fact what’s underneath the pyramids is lying.",@karebushmarebu233,0,0
Aquifers and Obviously this is a power source.They were using the energy of the earth and water to create magic? Thats what my internal spirit says.,@adamisaac4685,0,0
"This is literally not true, at all.",@vabp8985,0,0
guys this isnt even 100 percent true. they have found structures but all the diagrams depicting it are from an old debunked study that is years old. they do not know what any of this is at this time. This is all false info.,@sentientslug3259,0,0
Synthetic Aperture Radar Digital Tomography 👌,@jasonkennedy1670,0,0
"Tesla, literally anyone who built a water running car…(all go “crazy” missing, or die)…prove Tesla’s point energy can be transferred, harvested, transmitted for free and big corporations have known this for a long time.",@j3ssd3yo,0,0
Stairways?,@robertremkes5588,0,0
Our boi wearing SleepToken merch 🫶🏼,@spudsngrubs,0,0
"This just proves the tatarian empire , and proves the FREE ELECTRICITY ( ETHER ) ✅✅✅",@bouteldjachamssedine798,0,0
Power station theory doesn't seem stupid now 😂,@Owenthomas1991,0,0
Imagine there is whole Egyptian civilization living underneath 2km,@kirangouds,0,0
Yu-Gi-Oh opening theme music starts to play. Heavy breathing O.O,@Key-Premise,0,0
"It’s a Hoax , right ? 😊",@ErnieBurt,0,0
All The sonar technologies to see the shafts in the pyramid and we suppose to believe they never saw coils and columns? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@D.Rothchild,0,0
"This ""Discovery"" has april fools day written all over it..🤔",@l____bugc____l,6,0
Given all the talk of the pyramids being something to do with taking souls to distant stars and the tubes with spirals around them reminded me of this old video where the guy in the shiny suit is picked up and taken to the stars and he uses water filled tubes with spirals round them to call home.  Wouldn't it be good .....  https://youtu.be/cTLTG4FTNBQ?si=kXgbXdKneNwHf0b4,@johnsinclair1912,0,0
they havent discovered anything. just heat map.,@PepeULT,1,0
"I've worked for a SAR company, never seen it work like this.",@canadianrepublican1185,0,3
"We all know that always show us the truth piece by piece, through books or Hollywood productions.They call these topics sci-fi. I will just say one thing: watch ""Total Recall"" from 1990 once again.At the foundation of every legend, every verbal account, lies a core of truth. Have a good day, and God be with you.",@lukaszkaczmarek616,0,0
Every “conspiracy theory” ends up real after a couple decades😂 I love it,@Hunterevans15,1,0
It was a slave prison,@AaronKyle-n4z,0,0
Joe Rogan gets more annoying as time goes on,@Scappoose101,0,0
that cancelled black dude just dropped his mic. whyfiles and nikola tesla also called this and hancock keeps saying to stuck stupid archeologists to do their effing jobs and keep looking,@TOATASI2007,0,0
They’re gonna find something under the pyramids soon. Remember Xmen apocalypse?,@yvy1,0,0
Zahi Abass Hawass = one of the greatest a******s of all time.,@mrb6097,0,0
The pyramids are built on top of limestone bedrock... So they drilled a mile into the bedrock? Crazy.,@christianalatorre9024,0,0
Just show us the epstein list,@JG-xb2tk,0,0
Now we know how they put and held the moon in place 😮❤,@noelcasley4512,0,0
Graham Hancock will be proven right,@maldo72,0,0
Let's see the archeological establishment explain how these were built just for the purpose of creating a tomb.,@dannydonuts4219,0,0
But why now? This was discovered in 2022. So why did they put off this news till now?,@vooooooood,0,0
We are not alone we have never been alone,@ChrisB-qh7sd,0,0
Doesn't this discovery potentially rewrite all of human history?!!!!!,@The_Admiral5,0,0
