text,author,likes,replyCount
Valley means comes off as defensive and very cagey!! I thought I liked him before but I’m very suspicious now of him now.,@loudle1,0,0
"Pretty simple Cal, ban the shots until it has been PROVEN not harmful.",@8386marla,0,0
Why do I see Justin Trudeau’s face when I look at Calley?  He is such a fake!  Beyond a fraud…. He does not know about basic things that even an old lady like me knows well.  He needs to start at History 101…,@alinarominger5341,0,0
"WE NEED A NUREMBERG 2.0, Cally, you frickin drip.",@sftita,1,0
"Calley comes across as a complete fraud.  He is absolutely and completely uneducated and the only strategy he has in this interview is to”modus interruptus”…..”Jack, Jack”, Jack…”. Thank God for Jack and his tenacity!",@alinarominger5341,1,0
"BOTH sides b e l i e v e they  are doing God's work.... and the  plan is v e r y old so, why should they stop believing what  they believe?  Here's part of  the  problem with using words  to  explain ourselves.... The End of the World to other  people means simply the end of an age.  LOLOL  Is i something to be feared?  As long  as we have new  generations of humans it is going to keep happening.  The only thing they are trying to  protect (with laughter?) are their jobs.    And maybe they  are being shrewd.",@MaryPinkHair,0,0
I have read a ton of books about the globalist don’t be fooled jack kruze is correct about everything that’s what these people do they tell you what you want to hear and then infiltrate !!! This guy means is a Weasel,@Southphilly-d9n,2,0
"This lobbyist is kindly showing up all of his skills and tactics of how to mislead every topic to his side, which is always misleading to where he will sound good.But in this particular debate it was clearly seen that this lobbyist is ignorant and is willing to do every dirty bit to show the loyalty to his masters.Imagine a video of compiling every question that was originally asked and comparing it to what Calley actualy finally answered.",@Michael_Violet,10,1
You can mute the entire podcast and release it,@sathyasekar5272,1,0
The censorship is horrifying. As a dietitian in the current healthcare community I see every day what Dr. Kruse is saying. It is horrifying. We have a sick care system that is getting worse. Younger physicians do not read the labs and don’t put it all together. They ask the patient what labs they want ordered!! Are you kidding me. I get educated on how to overcome side effects of Ozempic rather than maybe telling the ot they just can’t tolerate it. It’s totally nuts. I may sign up to have Dr. Kruse be my doctor! He’d be worth the money.,@SueL-ph9ir,0,0
YT should be ashamed that they made the platform degrade in a way a litterally healthy discussion/talk needs to be censored AT ALL is sickening. The irony....,@AIroboticOverlord,0,0
"Calley sounds like Justin Trudeau, I think they both went to the wef school of dance.",@barbb8225,1,0
Calley is a globalist.   Jack made him his bitch.,@barbb8225,1,0
Jack Kruse and Mary applying the socratic method to get to the truth.......,@marianariverohaerdter620,0,0
Bobby Kennedy is a MIRACLE! Ok goodbye podcast!!!,@randybarnes612,0,2
God this guy is painful. And defo a government operative. He's the cancer of this world,@shentertainer6009,0,0
"Im only 11 minutes in, and already I've come to the conclusion that Calley is a self absorbed, bullshitter, so far up his own asshole. He's hard to stomach.",@navajojoe6021,0,0
He's making a fools argument. He epitomizes the typical medical administrative mindset of refusing to take responsibility.,@midlandernc7403,0,0
He lost the argument when he wouldn’t say the jab shouldn’t be banned. So I don’t need to listen to anything else. What a jerk.,@lettruthprevail9820,1,0
"Jack really pisses me off. Terrible, Terrible podcast guest. I keep wanting to turn this off but I want to hear what Cal has to say.",@ds7335,0,1
"Jack rocks!! Calley is a total tool, a politician, a condescending jerk and a slimy asset of the dark side posing as a critic of Pharma but working for them. Classic psychology...",@johnwaynesmith5370,0,0
"I'm sorry but jack is being so disrespectful, condescending, and aggressive. Calley is great.",@ds7335,0,1
"OH MY GOD LET CALLIE EFFING TALK!!!!!!!! I literally can't watch this because of those other 2 hot heads.  Holy hell. Sorry, danny",@ds7335,0,3
"Wow..just looked at the tucker interview,  such lies.    tucker needs to vet his guests much better.",@partlysunnydk,0,0
"13 mins in- Why is the conversation revolving around the most annoying person? He is so slimy. 'Jack, Jack, Jack'",@SpiritusBythos,0,1
"he stayed and dealt with the firestorm.. i believe Calley. Hes just waking up and had no idea how deep the rabbit hole goes and from a totally different world than Jack. Give him time. see what he does when his bosses do come to him and say something that triggers that seed Jack planted in him. hell,  he might even come back and talk about it and he and jack join forces. brilliant episode! thanks, Danny for bringing these two together for the epic talk!",@zer0divid3,0,2
You can clearly see Calley is scared shitless of Jack fing hilarious 😂 😃 😄 😁 🤣 ....,@slavsaratlic8197,1,0
"The young man thinks this is his podcast, he keeps telling everyone to hold on about 200 times. Arrogance is such a turn off.",@TheLawrencetrinidad,0,0
Methylene Blue and red light therapy maybe.  I don't think anyone can see my posts since I'm 100% shadow banned for years now,@lcotee,0,0
Thank you Jack for calling him out! The gig is up! Globalist are done! Like we would ever trust another thing they say! We’ve reached the critical mass and ain’t going back!  Their historical connections can’t be denied!,@karidust1,2,0
vaccine vaccine vaccine vaccine covid covid covid covid,@nomvonglismerced4311,0,0
Wow this Calley guy is slippery as F......!!!!! Talks a lot but says nothing!!!,@derekheelis4132,0,0
This Jack guy needs to go. Hold on. Hold on He needs to go!!!,@amjaluv4839,0,0
This guy Calley seemed like I was listening to a salesman that I keep saying no to and he won't stop trying to make his sale. He is a master manipulator.,@Flowtester1,0,0
Not a fan of some of the word salads political speak from Calley.  I now share Jacks concerns about him.,@cbrown8294,0,0
I'm leaving from that BS.....,@yolantadianow1584,0,0
"Policy  policy,policy,policy.......BS,  BS,   BS,,  BS❤❤❤❤   Dead people in my group of friends,  4 cancers , 2 immune system horrors  , 2 hart attacks.  And you need POLICY   !!!!!!!!!!! Your hold on  ,hold on     hold on is twisted mind and you scared tell the true  !!!!!!.  How many deaths you need....did you take 5 jabs by yourself??????",@yolantadianow1584,0,0
I don't quite understand why there bashing this dude and bringing to light that pharma and food are killing people seems like the same agenda,@kurt5312,0,2
"Jack, Jack, Jack... this could have been a great discussion",@CatylisticRevo62,0,0
"Kruse “I fight for the truth”Calley ” Whatever, we all do our thing.” Fabian",@creaturelive,0,0
So too bad for people my daughter and my new grandson who they tried to force the vaccine on?  Will having a conversation help if they or others are harmed while you talk or just too bad for them?,@tinamccabe6961,2,0
"I am done now I swear. This is a heater. I cannot remain commentless for some reason but for the sake of us all, i am going to have some dinner and leave this bout in the hands of Jack. Great job Champ!",@austinisfullpleasedontmove653,0,0
Wait did he say he wrote a book about a trans flamingo? Calley needs a hug and a padded room. Throw that sister in there as well. I bet she is tougher than that guy. Pretty sad. You go calle. Get that flamingo and you guys go preen it out at brunch. Leave fixing shit to folks that are interested in correcting your folks screw ups. So sensitive....,@austinisfullpleasedontmove653,0,0
"Send Cali to live in Suisse-land. With Schwab. He can park his cars or something  all the while maintaining his prestige as an Uber Alles. When i think of our country and the fight for truth and freedom....well just drive bt my place in the ATX. I fly a flag that i had made, sporting Jack in those glasses and that hat. He is the sort that we need. Morgan Luttrell needs to come on here as well. Marcus would be cool but Morgan is a machine and is standing up for us all. And i used to be a liberal 10 years ago.",@austinisfullpleasedontmove653,0,0
"Put Jack and Calley in the Thunderdome, and let them settle this in Mad Max fashion.",@TheMaskedMeower,0,0
"Jack is brilliant,  calley is a smooth talker",@laurellancaster1656,0,1
"Since there is hardly a reasonable comment here on Calley... It seems clear Jack goes in on the attack to read their body language regardless of what they say. Calley was not really ready for this and stumbled through a very uncomfortable interview. He did about as good as could be expected. Far better than I could have done. I think the Means' are genuine and have good things to say. I think Jack also has many interesting, potentially earth shattering things to say. Both should be viewed critically and skeptically.",@RobtotheRyan,0,0
Jack! Thank YOU!Knowledge is Power!Tell It like it is.,@marguerite5703,0,0
How many times does he have to say Jack’s name?,@boo-fk1ku,0,0
No more comments from me i swear,@austinisfullpleasedontmove653,0,0
Jack is a medical interrogator ninja and a monster debater. I almost feel sorry for Calle but he spits truth fearlessly and it is like watching an episode of Bully Beatdown without the bully. Just a lad who is driven by cash and obfuscation.,@austinisfullpleasedontmove653,0,0
"Man is super frustrating that you interrupt debate to do your ads bud. I love the channel and content you provide but thats so irritating on every video rhat i had to pause and once again type this out. Why dont hou just do an ad read break or knock it out at the beginning like Lex? Or if theres an intermission,  great. Its just mid conversation, you throw it all off at terrible times and destroy the momentum and more importantly the focus on discussion",@bobbysweeney5377,0,1
Excellent job Danny! This was a banger for sure. You have come a long way from filming drunken deckhands and i have been along the entire time.,@austinisfullpleasedontmove653,4,0
"Hate to comment again but I have to give thanks to Dr. Peter McCullough who i heard trying to make his points heard to our ignorant leaders here in the once great State of Texas. Because of his credentials and his info i refused the jab and still live a healthy life. The funny thing about it all is you never ever hear an apology from the smug ilk of Karens both male and female that made up the blindly ignorant pro experimental injection regime. From big pharma all the way down to the passerbys sporting facmasks and praising the lock down. Where are they now? No apology. No admitting how uninformed and brain washed they are. Oh well, go get your shots!",@austinisfullpleasedontmove653,0,0
Harvard boy was rubbing elbows with the modern day Hitler at the WEF. Enough said. Get a rope. Calm down YouTube. Get a rope is no one being mean. It is from a Pace Picante Sauce commercial aired back before you existed. It is intended to bring levity. Your gen doesn't understand humor like this. Nor will you ever. Just know that i am in no way suggesting that anyone should harm this fellow. Even if he does crave the approval of Klaus Schwab. Mercy this world is a clown show.,@austinisfullpleasedontmove653,0,0
Pretty hilarious that covid is now a bad word that can no longer be mentioned on YouTube. Maybe all the Youtube crew will get vaxed and boosted this season! They deserve it indeed!,@austinisfullpleasedontmove653,0,0
A message of light??? 😂,@victorvicena,0,0
This conversation is so adversarial that it’s upsetting. You three are all on the same side and there’s more than one way to fix our world. You all have different strengths and should be supporting each other.,@chikim7089,1,2
This conversation is so adversarial that it’s upsetting. You three are all on the same side and there’s more than one way to fix our world. You all have different strengths and should be supporting each other.,@chikim7089,8,0
This is why we are where we are. Too much money and power involved. People sell out their own integrity. Assuming they started with it? My gosh what a load of BS from Calley! I guess you get good at it working as a lobbyist! Kudos Jack and Mary for having integrity. Calley is looking at the $$$ and his political career it appears.  He sounds just like a politician. It’s pitiful. He could do so much good.,@lyndelles1919,0,0
It’s a no brainer. STOP ALL MANDATORY VACCINES FOR EVERYONE ESPECIALLY BABIES AND KIDS.,@summertime104,0,0
"This is tough if you’re being purely objective. Sure, instincts would point to him being nefarious, however, without any firm evidence, it could also be possible that he fears losing everything from advocating for the jab being banned. That’s a legitimate concern , all ethics aside.",@blahizake,0,0
"His LinkedIn page is poorly written, as is his website; I did find it strange that he went to Harvard and wrote multiple books, but he writes like an eighth grader.",@JasonLaveKnotts,0,0
Good question.. To jabbed Australians and every country. Its the jab plus rediculous greed with a care. Good on you for your book it will help. Sorry for the loss of your Mum. The jab i imagine she got?,@debclarke1746,0,0
"Well, this is definitely insightful, informing and such but not in the way maybe it was meant to be taken initially, but I guess Callie just comes off as like a sniffling teenager which I have a few of who can’t finish the sentence without miss directing or saying some ridiculous why did you think I said what you think I said, kind of logic Just stupid over and over for 3 to 4 hours of him just barking at everything and then saying the same old thing, what makes you think I said what I think I might’ve said because I didn’t say what you thought I might’ve said and I don’t think you heard me in etc. etc. I mean it’s pretty boring after a while you knowmaybe this wasn’t the best platform for this kind of thing this is like sandlot high school arguments which usually turn into some kind of pushing shoving bitch slap mode later",@victorvicena,0,0
This is a wild interview for sure. It’s been a while since I saw the Tucker et al. Podcasts.,@summertime104,0,0
"Longer that the pharma guy WONT answer the question, delegitimizes himself.  Love the doctor.  Straight, no BS, well versed, did his research.",,0,0
Jack is a FN Rockstar! Dude is a straight shooter. Whether you like him or not,@daleblast5379,1,0
Very impressive that the DoD allowed this conversation to be had.,@AppealToHeaven,0,0
What was the Reko case?,@FionaWestbury,0,0
"Jack is an ass. Mary’s not much better. Rude, condescending and ignorant of how the political class would react if RFK were to announce today that he’d pull all vaccines off the market if he were confirmed. Sheesh. Pull your heads out of your own asses.",@dsm19581,0,0
"The reality is that there are multiple issues. Food, vaccines, prescription drugs, water quality, health insurance, etc.etc.etc. Basically, we all agree.",@dsm19581,0,0
Is it possible this Jab does something that nobody understands?  Some greater good being served that they won’t admit to?  I’m just playing devils advocate here.,@JamesOGant,0,0
"Sounds like the pharma guy is talking out of both sides of his mouth,  i don’t trust him either,",,1,0
"Stop the jabs now!! I’m with Jack, this mealy mouthed PR guys is complicit in the millions of jab injuries and “unalives.”",@NotAnnaJones,0,0
700 deaths in the first month. Should it stop? It's not a tough question to a normal person.,@evngeo6611,1,1
"Jack is right about the jabs but his beligerant attitude, interrupting and arrogance make it impossible to listen to him.",@FionaWestbury,0,0
"42 minutes in, I don't think I can finish this. This guy slows the convo, redirects, and fills the space worth pointless detail. Like straight from VP Harris. It's frustrating to listen to.",@MrTommyrite,1,0
This dude is so full of shit,@wllgrffn,0,0
yes or no Danny why are you letting Means dance around yes or no your mediator here Jack is asking yes or no questions Means answer without saying YES or NO ????????????,@Allen-cg2mj,1,0
"1:51:21 is a classic few moments that are, i think, prophetic! ...Edit: followed by a statement:  1:52:06  :)",@pbsluvr312,0,0
whether jack is right nor not he just comes off like a giant prick. lmao i had no idea who he is but by the end of the first half i fucking hate that guy.,@andrewdeen1,1,0
"Seven thousand comments, two hundred thousand views.  Take that Youtube!",@pbsluvr312,0,0
"1:46:32 ""Jack, Jack, Jack, ....there might be mind control and we're puppets in a larger plan, but let me be clear on the one point of ignorance vs fraud:  clearly fraud, Jack, Jack, Jack, Jack.  So let me stop you again, Jack...""   followed by 2:01:26 Blam!",@pbsluvr312,0,0
Useful idiot,@My2biguluas,0,0
Cally Means sounds like your topical government official dancing around the real questions I'm with Jack DONT TRUST HIM period!!!!!!,@Allen-cg2mj,0,0
You can’t have a corrective conversation while you’re combative. The “Doctor” in the bitcoin hat (LOL) is derailing the point. Disappointing demeanor.,@kileyboyd4013,1,0
"Thank you, Jack Kruse!",@Challender,0,0
"Hey Jack ,you want to know how fool you are?Do you know that ww1 and ww2 (that you just mention)were fight for the bankers that you just mention?So you went to europe to fight your own Christian cousins on the side of Communist Stalin  for the bankers  and Calley is to blame and you going to fix it shouting you mouth?",@rafaelmartorell1561,0,0
"this bitcoin clown with that swagger, trying to look like he is a tough guy is a caricature.He shouldn't be participating in any dialogue ,much less with decent people.If he truly feels that the powerful have crossed the line(which is true) then he should physically fight against the the system like the men of action not of words.This clown SAint clous has jumped out of reality and gotten into a movie, go out there  s=,shut your big mouth and fight like the the men you think you are in your own film.",@rafaelmartorell1561,0,0
Yes. I listened and drew my own conclusion...that Jack Kruse is a flipping moron.,@3buzzy,1,1
He’s tryna tell them he works for them soooooo he can’t just do certain things. 😢 there are people in high places with their hand on the strings of their backs It’s really up to the masses to take back the power PERIOD They work for the devil,@bmc6085,1,0
He’s tryna tell them he works for them soooooo he can’t just do certain things. 😢 there are people in high places with their hand on the strings of their backs It’s really up to the masses to take back the power PERIOD,@bmc6085,0,0
He works for them,@bmc6085,0,0
"Wow, this guy is the typical fucking woke left-wing douche bag politician",@WellplyD,0,0
Devils Advocate: The president in Argentina has way more power within the country than the US president has within his country. Thats why Milei was able to do what he did. His corrupt predecessors bloated the executive branch and its now biting them in the ass... I don't think Trump can do that,@evelynda5235,0,0
"You know right, right ,you know right... like.  Like..hold on,hold on... let me just ,let me just...  hold on hold on ,Jack, Jack...",@chefntoast,0,0
"Transparency on research and testing of the mRNA shots never happened. That's the smoking gun on the COVID man-made pandemic. But corruption rules the US and the west.The lies and cover ups on the Covid vaccines, in an honest world, would have stopped them dead in their tracks. That means a ""choice"" on Covid vaccines is a lie. In an honest world, they never would have seen the light of day.",@billyquaide1902,1,0
Where's my booster?,@DrCrispyJohnson,0,0
88 minutes in and still nothing has really been said.....  homeboy is a human caltrop,@chefntoast,1,0
"Means won't answer the questions, instead he talks about his upbringing... Kamala's trick!",@christopherstephenson-z5e,0,0
That Calley dude is the shiftiest most defensive snake I’ve seen in a while who will not answer questions directly and refuses to be wrong about anything but morally superior.,@GreenpointRemembers,1,0
Jack is legend!,@NotAnnaJones,0,0
"Wow, Means is a BShitter.",@christopherstephenson-z5e,0,0
Why these two doctors don't write a book about their issues.,@NildaWitty-ug9jv,0,0
"Callie obviously trained very well on talking word salad for 3 hours.....only words I hear loud and clear is politics, excuse me,  I don't want Obummer making ANY of my, family, friends and coworkers decisions on health matters. Agenda, paid op that's all he is.",@blueeyedbandit17,0,0
antidotes need to be known wide and far  'everything else is just noise waiting to happen'',@robbmeblind9867,0,0
yearv review of the data'' sure 10 years later,@robbmeblind9867,0,0
That politician is full of crap.,@jerseyjeeper1575,0,0
"I like hearing the different perspectives. I know a lot of angry older people like Dr. Kruse, but I haven’t met many ENTs or other specialists like the woman Doctor who was on your show who is not named in the title for some reason… it’s definitely helpful to hear the political side from Calley Means and I found his take to be refreshing, if he is sincere. I really think it was lowball for Dr. Kruse to start talking about someone else’s family on this show, no one was talking about his family. Everyone comes from somewhere and sometimes we are breaking out of an oppressive shell that we grew up in and don’t agree with. That’s something that I hope the older generation can learn about the lost generation, millennials and those younger.",@dramatriangle,0,0
"I like hearing the different perspectives. I know a lot of angry older people like Dr. Kruse, but I haven’t met many ENTs or other specialists like the woman Doctor who was on your show who is not named in the title for some reason… it’s definitely helpful to hear the political side from Calley Means and I found his take to be refreshing, if he is sincere. I really think it was lowball for Dr. Kruse to start talking about someone else’s family on this show, no one was talking about his family. Everyone comes from somewhere and sometimes we are breaking out of an oppressive shell that we grew up in and don’t agree with. That’s something that I hope the older generation can learn about the lost generation, millennials and those younger.",@dramatriangle,0,1
"CDC protocol had my paraplegic son killed by his Dr and hospital!  $45,000 for respirator, $10000 for death!",@ger8235,0,0
"My husband was a Methodist patient last week, THE STAFF IS STILL MANDATED TO WEAR MASKS!🙄",@ger8235,0,0
jack jack jackjack jack,@shigh-l2i,0,0
This was a waste of time. Casey: Let me tell you what I think. Mary: I can't stand that you are not saying what I want you to say! My issue is the most important and it must become your issue!! Jack: You're not talking about what I want you to talk about so I dont trust you! People aren't listening to me and implemeting the changes I want made immediately!!,@3buzzy,1,0
Good ole Uncle Jack. 🙌🏻 Feasting on fraud and “transparency”.,@benedwards8470,0,0
Calley is beating around the bush he# a snake trying to convince us he is not kissing up to get in Trumps band wagon,@debbiecarter2674,0,0
What a jerk this Jack  guy is - had to turn it out just a steam of rude insults  - can't make an progree!  Bye bye ...,@juliettelefevre5327,0,0
Amen,@AppealToHeaven,0,0
"This dude said “so, so, so, so, so” ever time Uncle Jack called him out.",@tommysiera,0,0
"CAlly sounds like fauci...talk, talk, talk.! PROBABLY $$$$!!      Jack and Mary get it!!!  STOP THE SHOTS!",@ger8235,2,0
What beanie is that?,@jeremiahleasure4301,0,0
Calley is more slippery than a vat of hydrogenated vegetable oil.,@tinblessing8,0,0
Oh boy!,@YawnGod,0,0
"I thought Calley was genuine know I do not, he has his own agenda, I think he is a wolf in sheep's clothing.",@jackpuppy2678,1,0
"Absolutely killer episode, not so much for Cali. I believe he is unknowingly part of the problem.",@KOV12X12,0,0
jack is shooting himself.  and he discredits himself by sounding so fanatical and paranoid.,@angelaoston289,0,0
"Looks like Jack put Calley's d*ck in a jar!  Go get 'em, Tiger! So great to see Jack and Mary cutting through the thick fog of Calley's B.S.",@tinblessing8,0,0
Dr. Jack Kruse I really appreciate you for standing up for health and identifying without a doubt how globalist Calley Means is and how disappointing Kennedy is. Absolutely the jab and other MRN  should be called off the market and people behind this assault need to pay.,@dhaliaahmad7298,0,0
"Jack has great bullshit radar,or maybe he was genuinely compartmentalized by his job and didnt question enough..He needs to decide what side of history he is on.At moment im not sure",@ijustagirl74,0,0
These people are Scientologists... It's a cult podcast.,@reign7191,0,1
Can’t listen to this when there is so much over talking . It’s uncivilized and immature,@gingersnap108,0,0
"Jack Kruse is correct, the other man hides behind a political answer and present legal policies not a moral response",@2coryman,0,0
“Optimistic for ‘fruit loops’ not for the Jab. Right on Jack!,@jimc3891,0,0
I think he wore out his name,@PlanetKrool,0,0
"Jack has a very unpleasant way to talk to people. Very teacher like, charade like. It’s awful and at the end of it if he wants people to get his points, get to the point and not turning around it to put people down. It’s really really unbearable to hear him. I’m in the middle of this podcast and I still don’t understand why they are not agree one another..Time to work together and move forward to fix this untrustworthy country. So childish Jack sorry..",@T_figgy124,0,0
You can be 100% right but come off like a nut job and nobody is going to side with you. Jack! Take a chill pill! Your unchecked anger is not helping. Calley is headed where you are but much more likely to succeed than you because 1. Cool heads prevail and 2. Calley is wise to lay a foundation of overall health because the mRNA vaccine mandate swamp is much harder to overcome. The sincere belief in the vaccine delusion by the WHOLE WORLD will not die easily. Better health also helps counteract the effects of the jab. First things first.,@Martihorn,1,0
"This shouldn’t be a debate.  It’s all of the above.  The food, the jabs, along corrupted Pharma, Insurance, and FDA all suppressing natural cures and treatments.",@Pug71,0,0
Thank you Jack.I hope a lot of people are listening….❤,@maryelkins308,0,0
STOP mandated shots..people have a god given right.to say no….,@maryelkins308,0,0
"Now i get it. This is why they brought the Democrat RFK in...😮They're not going to ban anything,  they want the money themselves.",@timnestor3005,0,0
Jack Jack Jack Jack J-J-J-Jack Jack Jack Jack Jack Jack Jack I'm speaking from the heart Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack,@MikeJones-iz1qq,0,0
"A solder come into our restaurant  with his mom, was healthy until he got the jab, now non verbal and severely handicapped.I beleive Jack here!",@pinsneedles1743,0,0
Mary : how did you find your agent??💀💀💀 Danny's laugh!,@michelleeaton4602,0,0
OMG why won’t Calle just answer the question. I’m so frustrated… the longer he talks the less I trust him.,@BKovac19,0,0
Jack guy is a complete nut. He is Alex Jones with a medical degree 😂😂😂,@SassanMedia,0,0
"CFR on resume is to scale the ladder 🪜. Yet, denies knowing it on his linked in, smells like a big turd 💩.",@jscottski4140,0,0
This PR dude smells like he contracted Justine MK ultra language diseas.,@r.p.juanxtobal5529,0,0
"55:33 ""the trust"" is out of network. The start of a massive fall.",@peachtreee4649,0,0
"2:27:02 I 💯 percent voted Trump because of Bobby. I ALWAYS voted Democratic before. I’m a sixty something New York City girl. When I first introduce people to Circadian Biology or Quantum Biology I DON’T send them to Uncle Jack FIRST. With all due respect & love for him, we do have to introduce most people to ALL these ideas…Including the jab discussion.Jack may be right…Mary has undoubtedly been at the coalface, seen the horror and has obviously, personally suffered long & hard.However, we won’t turn the Titanic as fast as we would like to. ❤️‍🩹",@MoveRestEatMeat,0,0
"This lobyist talks in circles and jugles at the same time, cant answer straight questions.",@RobAlwine,1,0
"I think jack should work next to Mr Kennedy,  I think each should have a staff of there choice,  although Mr Jack should seek the mina ball from the mount as the true medicail symbol makes adjustments global , and yes his knowledge and the way he presents the light in technology and nature is what we need globaly .Light of true god. Dendera.He is deserving of a peice of hey from the bow to the 13 arrows.No bitcoin for me, chit hurts my teeth .",@TerryHinton-d7m,0,0
My Dad did get the jab and within a year was diagnosed with stage 4 cancer and 6 months after his diagnosis he was deceased..  I absolutely believe the jab should 100%  be pulled from distribution bc the MRNA vaccine is a weapon,@patrickdeaton688,0,0
So full of shyt. Love to see that 99% of us are on the same page.,@benbiagioni9906,0,0
"Calley is to blind to see he is programmed and Dr. Kruse was trying to have Calley see he is, Blinded by money, power success and lies. Its hard to see through the fogs of war",@nonyabeezwax8693,0,0
The suit is a freaking moronic liar... he is part of the problem... just like all who we set in places to rule over us which is bs... he will not vaccinate his children but will not pull what is harmful to all children...,@sbjj1728,0,0
I’m telling you I was all in on the CC Means duo until I saw Casey was on a stage with a large group of food and pharmaceutical big wigs.. and I left a comment at the time stating … ‘this leaves me very suspicious.. why would she have been invited by this group? And why would she have accepted?’I haven’t followed her since.I find Jack very off putting in his rudeness which is unnecessary in order to make a point.. and also in his Big Bang Theory view on life and his own creation… but I do think he has a lot worth paying attention to.. regarding sunlight.. even if he doesn’t understand that the source .. the energy from the sun is God.,@lolainma3218,1,0
I agree with Jack...Calley is totally full of 💩,@leonorabarany5061,1,0
"If you dont see through this calley guys words, your blind. Dr. J. Kruse calling them as he sees them. Casey book with brother is bullsnot.Stanford/ Harvard all I need to know",@nonyabeezwax8693,0,0
Harvard indoctrination is what I see,@nonyabeezwax8693,1,0
I dont trust his bullsnot either Dr. Jack. Thank you Danny Jones,@nonyabeezwax8693,1,0
"If you have heard of them they work for the enemy. Those who speak truth and ""from the heart"" dont ever have to say it, you feel it and you wont see them on tucker or anywhere on your feed. The truth and heart is hidden by those who wish to control them. 😢",@minihunt4093,0,0
That lobbyists guy is double talking like a politician.  Why would wef want him to write a book ? To gain credibility for misdirection.,@phillipdavis7624,0,0
This may sound crazy. If you look on the 7 in1 shot for your dogs. The c- 19 is in it😡 WTH,@WandaOlinger,0,0
"Why is ""covid"" and ""vaccines""  censored out?",@voxpopuli348,0,0
Dr Mary Bowden is being a massive cunt on this podcast and is not doing her cause any favours,@pjsullivan5550,0,0
Who is this 💩 in suit can't answer the question simple yes or no btw why wouldn't he want his kids to take the pills or whatever on top his rude everyone seems to let him gaslight but as soon as they are about to say something he like quite quite what the f is this I had a good Friday till I seen 💩 in suit fffffffffffffffffffff who is paying this 🙈🙉🙊🤡,@mobilemechanicmax5595,0,0
"""like...umm....like....whatever""",@scottmatheson2687,0,0
"2:56:25 Jack admits to being a globalist ""I'm not interested in the United States, just so you know""  to Casey Means",@arseling_king,1,0
Calley is stuttering  a lot!,@ddb7498,0,0
Jack is probably one of the worst guests I've ever seen on YouTube,@arseling_king,2,0
Nice one jack he's shady and of hiding shying away from truths so call him out mate,@John-l5y7b,0,0
My question is why did they have him on and not hood sister the Dr ??    I love Dr. Jack and hood no BS talk.He is no match for these two Dr’s,@karencarr5373,0,0
I agree with Jack on everything! AND RFK Jr. is no good anymore....no trusting Trump nor RFK anymore. This jerk keeps studdering and very ignorant.....what a nut! Come on people! Trump is the father of the jab!!! No vaccines for me in 45 years.,@TheKatwoman0852,0,1
Calley has shown who he truly is. Fraud!,@annettelaporte47,0,0
"Wow... I've never heard of the female on this podcast, so to my surprise, i was delighted that she and dr kruse were on the ""right"" side... although I've heard callie on Tucker, i really liked what he and his sister had to say, BUT now that i know about his stance on the jabby-jab, I'm not sure about him anymore 😮",@ddb7498,2,0
This  idiot lobbyist cant answer a question  and wont let anyone talk.,@K31011,0,0
I am disappointed in Jack Kruse. He is wasting good air time bolstering his inflated ego with bullying.,@karenmitchell4561,1,0
"Calley uses all the techniques of evasion, avoidance, distraction, emotion, control, but Jack saw right through it all. Go Jack 👌👍",@elahhale9057,1,0
"Jack is very hard in his questioning when talking about Calleys Mothers death, however, what I will add is that it is easy for Calley to separate himself from the pain and suffering from all the people that have died at the hands of big Pharma",@organicallypure9470,0,0
"2:13:00 Dear Calley, YEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS",@philipedwards241,0,0
"Calley Means is a tool of the establishment!,,",@johnbranstool8200,0,0
"Dr Jack, please talk to LtGov Winsome Earle-Sears here in VA, it would be great to get a VA constitutional amendment for medical freedom!",@philipedwards241,0,0
"That Calley man is very slimy, he likes to use buzz words and deflects answering important questions.",@organicallypure9470,0,0
Jack is a rude nasty nut job... And the other doc is wacko... Every illness people get isn't From the jab lol. Calley handles these clowns really well. Talking about his dead mother like that.. Twisting his past to make him look bad... Ffs... The guy has turned away from the coca cola and bad medicine... The jab loonies are just paranoid and plain rude!,@tribalenergydj8245,0,0
"Jack and Mary are 100% correct. We MUST hold these people accountable for the harms they imposed, deaths, disability…or they will repeat it.",@jeano5090,44,0
I really love Dr. Jack Kruse! I admire him so very much. ❤ He calls a  ♠️ a ♠️! Go Jack !!!!! 😊,@dg297,0,0
"I respect Calley and Cassie, with that said, there is reason to be suspicious. He can't afford to get butthurt if he wants to be out in front taking shots at big pharma.",@philipedwards241,0,0
"I had cvd in May 21. I was on deaths door. I had diarrhea, pneumonia, crapping blood, passed out and cracked ribs, was in coughing fits with excruciating pain, had to reach out to get some sort of relief.I ended up getting a script for IVM, and Z pack, within 2 days, I was doing 60 squats. I was 230 lbs and in horrible shape, and in no way should I have been doing 60 squats, but IVM is what I believe did the difference. That was 1st daggum dose. Was supposed to take for 2 week if I remember.",@philipedwards241,3,0
